訊號等級,策略,代碼,收盤,當日%,停損,風險%,RS相對強度,量比(vs均),狀態,日期,檢核
PRE,A+B+C 籌碼趨勢（M哥完整版）,3005.TW,114.0,-0.44,0.0,0.0,1.1,0.6,均線轉下出場,2026-08-04,✅
PRE,A+B+C 籌碼趨勢（M哥完整版）,9945.TW,26.7,-0.93,0.0,0.0,1.09,1.1,均線轉下出場,2026-08-04,✅
PRE,A+B+C 籌碼趨勢（M哥完整版）,1468.TW,14.0,0.0,0.0,0.0,1.08,1.3,均線轉下出場,2026-08-04,✅
PRE,A+B+C 籌碼趨勢（M哥完整版）,8464.TW,375.5,-0.13,0.0,0.0,1.08,0.8,均線轉下出場,2026-08-04,✅
PRE,A+B+C 籌碼趨勢（M哥完整版）,2362.TW,44.7,-0.11,0.0,0.0,1.07,1.0,均線轉下出場,2026-08-04,✅
PRE,A+B+C 籌碼趨勢（M哥完整版）,2207.TW,517.0,-0.96,0.0,0.0,1.05,1.0,均線轉下出場,2026-08-04,✅
PRE,A+B+C 籌碼趨勢（M哥完整版）,9939.TW,131.0,1.95,0.0,0.0,1.05,0.8,均線轉下出場,2026-08-04,✅
PRE,A+B+C 籌碼趨勢（M哥完整版）,4119.TW,48.0,-1.54,0.0,0.0,1.04,0.5,均線轉下出場,2026-08-04,✅
PRE,A+B+C 籌碼趨勢（M哥完整版）,9935.TW,19.8,0.77,0.0,0.0,1.04,1.0,均線轉下出場,2026-08-04,✅
PRE,A+B+C 籌碼趨勢（M哥完整版）,2516.TW,13.9,-0.36,0.0,0.0,1.03,0.6,均線轉下出場,2026-08-04,✅
PRE,A+B+C 籌碼趨勢（M哥完整版）,5516.TWO,11.7,-1.68,0.0,0.0,1.03,3.4,均線轉下出場,2026-08-04,✅
PRE,A+B+C 籌碼趨勢（M哥完整版）,6919.TW,108.0,-1.37,0.0,0.0,1.01,1.1,均線轉下出場,2026-08-04,✅
PRE,A+B+C 籌碼趨勢（M哥完整版）,1702.TW,33.5,1.05,0.0,0.0,1.0,0.9,均線轉下出場,2026-08-04,✅
PRE,A+B+C 籌碼趨勢（M哥完整版）,2539.TW,41.2,-2.95,0.0,0.0,1.0,1.5,均線轉下出場,2026-08-04,✅
PRE,A+B+C 籌碼趨勢（M哥完整版）,2901.TW,24.3,0.0,0.0,0.0,1.0,1.3,均線轉下出場,2026-08-04,✅
PRE,A+B+C 籌碼趨勢（M哥完整版）,6605.TW,134.0,0.37,0.0,0.0,1.0,0.4,均線轉下出場,2026-08-04,✅
PRE,A+B+C 籌碼趨勢（M哥完整版）,1539.TW,16.1,-1.23,0.0,0.0,0.99,0.3,均線轉下出場,2026-08-04,✅
PRE,A+B+C 籌碼趨勢（M哥完整版）,1723.TW,83.3,-0.24,0.0,0.0,0.99,0.4,均線轉下出場,2026-08-04,✅
PRE,A+B+C 籌碼趨勢（M哥完整版）,8114.TW,224.0,4.19,0.0,0.0,0.99,1.3,均線轉下出場,2026-08-04,✅
PRE,A+B+C 籌碼趨勢（M哥完整版）,1452.TW,11.2,0.0,0.0,0.0,0.98,0.7,X型態+籌碼預警,2026-08-04,✅
PRE,A+B+C 籌碼趨勢（M哥完整版）,2002.TW,18.9,0.0,0.0,0.0,0.98,0.9,均線轉下出場,2026-08-04,✅
PRE,A+B+C 籌碼趨勢（M哥完整版）,2102.TW,18.9,-2.08,0.0,0.0,0.98,1.9,均線轉下出場,2026-08-04,✅
PRE,A+B+C 籌碼趨勢（M哥完整版）,2101.TW,33.7,1.05,0.0,0.0,0.97,1.0,均線轉下出場,2026-08-04,✅
PRE,A+B+C 籌碼趨勢（M哥完整版）,4438.TW,60.5,-0.17,0.0,0.0,0.97,0.8,均線轉下出場,2026-08-04,✅
PRE,A+B+C 籌碼趨勢（M哥完整版）,6807.TW,35.3,1.15,0.0,0.0,0.97,2.8,均線轉下出場,2026-08-04,✅
PRE,A+B+C 籌碼趨勢（M哥完整版）,9926.TW,49.6,-0.2,0.0,0.0,0.97,0.9,均線轉下出場,2026-08-04,✅
PRE,A+B+C 籌碼趨勢（M哥完整版）,2948.TWO,38.2,1.6,0.0,0.0,0.97,2.8,X型態+籌碼預警,2026-08-04,✅
PRE,A+B+C 籌碼趨勢（M哥完整版）,6183.TW,91.7,-0.22,0.0,0.0,0.96,1.4,均線轉下出場,2026-08-04,✅
PRE,A+B+C 籌碼趨勢（M哥完整版）,6281.TW,51.3,-1.16,0.0,0.0,0.96,1.1,均線轉下出場,2026-08-04,✅
PRE,A+B+C 籌碼趨勢（M哥完整版）,5525.TW,23.0,-0.22,0.0,0.0,0.95,1.1,均線轉下出場,2026-08-04,✅
PRE,A+B+C 籌碼趨勢（M哥完整版）,6201.TW,49.2,1.34,0.0,0.0,0.95,4.8,均線轉下出場,2026-08-04,✅
PRE,A+B+C 籌碼趨勢（M哥完整版）,6670.TW,258.0,-0.58,0.0,0.0,0.95,0.9,均線轉下出場,2026-08-04,✅
PRE,A+B+C 籌碼趨勢（M哥完整版）,9931.TW,33.8,0.15,0.0,0.0,0.95,0.8,均線轉下出場,2026-08-04,✅
PRE,A+B+C 籌碼趨勢（M哥完整版）,2729.TWO,162.0,0.0,0.0,0.0,0.95,1.1,均線轉下出場,2026-08-04,✅
PRE,A+B+C 籌碼趨勢（M哥完整版）,4406.TWO,9.8,-0.3,0.0,0.0,0.95,0.2,X型態+籌碼預警,2026-08-04,✅
PRE,A+B+C 籌碼趨勢（M哥完整版）,2023.TW,13.6,-0.36,0.0,0.0,0.94,1.7,均線轉下出場,2026-08-04,✅
PRE,A+B+C 籌碼趨勢（M哥完整版）,9937.TW,55.4,-0.36,0.0,0.0,0.94,1.1,均線轉下出場,2026-08-04,✅
PRE,A+B+C 籌碼趨勢（M哥完整版）,6662.TWO,29.7,-0.67,0.0,0.0,0.94,0.6,均線轉下出場,2026-08-04,✅
PRE,A+B+C 籌碼趨勢（M哥完整版）,1463.TW,17.7,-0.28,0.0,0.0,0.93,1.0,均線轉下出場,2026-08-04,✅
PRE,A+B+C 籌碼趨勢（M哥完整版）,2607.TW,47.0,-0.42,0.0,0.0,0.93,1.0,均線轉下出場,2026-08-04,✅
PRE,A+B+C 籌碼趨勢（M哥完整版）,6790.TW,38.5,0.65,0.0,0.0,0.93,0.9,均線轉下出場,2026-08-04,✅
PRE,A+B+C 籌碼趨勢（M哥完整版）,9905.TW,20.6,-0.48,0.0,0.0,0.93,0.8,均線轉下出場,2026-08-04,✅
PRE,A+B+C 籌碼趨勢（M哥完整版）,1234.TW,33.5,-0.89,0.0,0.0,0.92,0.9,均線轉下出場,2026-08-04,✅
PRE,A+B+C 籌碼趨勢（M哥完整版）,1418.TW,18.0,-0.28,0.0,0.0,0.92,0.7,均線轉下出場,2026-08-04,✅
PRE,A+B+C 籌碼趨勢（M哥完整版）,2105.TW,30.5,0.5,0.0,0.0,0.92,0.5,均線轉下出場,2026-08-04,✅
PRE,A+B+C 籌碼趨勢（M哥完整版）,1506.TW,10.2,-2.39,0.0,0.0,0.91,0.5,均線轉下出場,2026-08-04,✅
PRE,A+B+C 籌碼趨勢（M哥完整版）,9929.TW,11.3,-1.74,0.0,0.0,0.91,1.1,均線轉下出場,2026-08-04,✅
PRE,A+B+C 籌碼趨勢（M哥完整版）,1598.TW,20.5,1.49,0.0,0.0,0.9,0.7,均線轉下出場,2026-08-04,✅
PRE,A+B+C 籌碼趨勢（M哥完整版）,2227.TW,49.8,-0.7,0.0,0.0,0.9,1.2,均線轉下出場,2026-08-04,✅
PRE,A+B+C 籌碼趨勢（M哥完整版）,6754.TW,41.8,0.0,0.0,0.0,0.89,1.0,均線轉下出場,2026-08-04,✅
PRE,A+B+C 籌碼趨勢（M哥完整版）,6461.TWO,15.6,-0.32,0.0,0.0,0.89,0.5,均線轉下出場,2026-08-04,✅
PRE,A+B+C 籌碼趨勢（M哥完整版）,2530.TW,19.2,-2.04,0.0,0.0,0.88,1.3,均線轉下出場,2026-08-04,✅
PRE,A+B+C 籌碼趨勢（M哥完整版）,3164.TW,16.1,-0.62,0.0,0.0,0.88,1.9,均線轉下出場,2026-08-04,✅
PRE,A+B+C 籌碼趨勢（M哥完整版）,2534.TW,16.9,-1.46,0.0,0.0,0.87,1.0,均線轉下出場,2026-08-04,✅
PRE,A+B+C 籌碼趨勢（M哥完整版）,3679.TW,108.5,-0.46,0.0,0.0,0.87,0.9,均線轉下出場,2026-08-04,✅
PRE,A+B+C 籌碼趨勢（M哥完整版）,1799.TWO,32.0,-0.47,0.0,0.0,0.86,0.4,均線轉下出場,2026-08-04,✅
PRE,A+B+C 籌碼趨勢（M哥完整版）,5519.TW,28.0,0.18,0.0,0.0,0.82,0.2,均線轉下出場,2026-08-04,✅
PRE,A+B+C 籌碼趨勢（M哥完整版）,4148.TW,30.9,0.82,0.0,0.0,0.78,1.8,均線轉下出場,2026-08-04,✅
PRE,A+B+C 籌碼趨勢（M哥完整版）,5906.TW,38.5,-6.1,0.0,0.0,0.77,1.0,均線轉下出場,2026-08-04,✅
PRE,A+B+C 籌碼趨勢（M哥完整版）,1591.TWO,36.4,-2.28,0.0,0.0,0.55,1.7,均線轉下出場,2026-08-04,✅
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3441.TWO,89.6,-3.03,0.0,0.0,2.13,3.5,扣抵預警+籌碼（A即將成立）,2026-08-04,✅
