source,title,url,published,query,sentiment,score,impact,tickers,reason
Google News,2026/08/13 00981A今日操作明細 - CMoney,https://news.google.com/rss/articles/CBMiWEFVX3lxTFBLWDNvOXNmNWlNUW5EaVJ3cl9oMkVjUFNKQlJfYVhJMG82c0g4REZhTnVtXzM2NHhZeUIzVkQzNll2WkhnTnFTcmZqNUZpMzdLVE5jVEsweWo?oc=5,2026-08-13 10:10,台股 今日,neutral,0.0,low,00981A,純操作明細資訊，無明確方向
Google News,台股大噴發！南亞科、被動元件狂亮燈 - 財經新聞 - PChome Online 新聞 - PChome Online 新聞,https://news.google.com/rss/articles/CBMiiwFBVV95cUxPLW4xY1lXQTdRZHJHeWVacWVRN3liVVJFay10UE85ZTk4Tko4dVIwTzhEZWNkRHdHd2ctSjNaN2EtZmZJQldiZkpkTmtOamhyRDhodzJaUndGVWU1NXJhSXVRbWxDWDFRd1YzMVAyaUVEckJtRl9JRzlhUjJSUlhweUJ2U0NDQlR0cjVv?oc=5,2026-08-13 03:10,台股 今日,positive,0.7,high,2408,南亞科、被動元件狂亮燈帶動台股大噴發
Google News,AI股強勢反彈！台股大漲592點衝上46110點 | NOWNEWS今日新聞 - today.line.me,https://news.google.com/rss/articles/CBMiVkFVX3lxTE05ay1Pak9lZUZzR0FsSlpLcjE4Q0JLRVdFd2VIRlpHQUR5Ym1TcXM5X0htNHpDUDNsV2pNMkFLS1JKMmZtZHhnT1A4RzN6bWtrQjBkMjZ3?oc=5,2026-08-13 02:33,台股 今日,positive,0.7,high,,AI股強勢反彈，台股大漲592點衝上46110點
Google News,盤後快訊》台股收4萬6！聯發科、台達電強攻逾5%，國巨、華碩、奇鋐亮燈 | 下班經濟學 | 財經 - 風傳媒,https://news.google.com/rss/articles/CBMiTkFVX3lxTFBJb3Y0VTZwaDBON2ZKb3d4WER5bTFZVzhZamh4X0c1Y1FBNXBueGdROUROTklmaW83azRhc0J0NGFKcVkwU0pmY3JyaUw3QQ?oc=5,2026-08-13 06:22,台股 今日,positive,0.75,high,"2454,2308,2327,2357",聯發科、台達電強攻逾5%，國巨、華碩、奇鋐亮燈
Google News,南亞科獲納MSCI再添柴火 股價衝530元創新高 網嗨喊「台股最強記憶體」 - 自由財經,https://news.google.com/rss/articles/CBMiX0FVX3lxTE05dlNYdkdaRWwwOEhEQnVEcW5WdzJBMEtZMi1tb2pzUHlXZkE3NE44OEZhVy1YUHhXdTZBNUZpUG1abXJ1OHBNbndHdGMwQ01EZEIyM0h0Wi1pRjE2ZW1J?oc=5,2026-08-13 06:42,台股 今日,positive,0.8,medium,2408,南亞科入選MSCI、股價創新高衝530元刷新紀錄
Google News,主動式台股ETF人氣歸隊 這9檔漲幅超過1成 | NOWNEWS今日新聞 - today.line.me,https://news.google.com/rss/articles/CBMiVkFVX3lxTE81czgwdGJDZ3B4c1FFbTE4Ny1kN3NMQlFyLWVGQnpqUVdEZjlRWnhTS2hqd2NfOEplRUFxdmp4SDFhb21PRW00cmh3MDhGMWF0VHJNMk9n?oc=5,2026-08-13 02:37,台股 今日,positive,0.5,medium,,主動式台股ETF表現強勢，漲幅超過1成反映市場人氣回升
Google News,外資大舉回補熱錢匯入！新台幣收32.168元、升幅居亞幣之冠 - 自由財經,https://news.google.com/rss/articles/CBMiX0FVX3lxTE41V3d3dzhaMWNmZmVfM2cybnRNNXQ0aFVXMmE0RkxfeUNLV0ZpSm1oZ3JIcFZmeGVEV1RUNnowM2QzZDEweGJPZGNLOEhKZnFzSVpUN25Bb0hXNGJqSDZV?oc=5,2026-08-13 10:01,台股 今日,positive,0.6,high,,外資大舉回補資金匯入，新台幣升幅領先亞洲
Google News,台股收漲503.41點　收46021.48點 - 鏡週刊Mirror Media,https://news.google.com/rss/articles/CBMiZkFVX3lxTE0zTDgwYWQ4bkxSRlhiT1JTMDBqejhNRDZSejhDZlBnRDdYTnNTUkJqRXBNbnpWdDRZNjNWSlI1N3U3cG12cUVySVVmaVg3bHlWQ1F1YmphOTIyQXQ0bm5tYWxnQUMzd9IBa0FVX3lxTFB4ZWd4OHluS2xISHBnelBUN25SMV9ta2Zxd0oyM0E0UnI0TUFKaU01ZkxxTDBrRmpqUTFxczlMYUFJV290cWt5Z3phTkw4TDg1X080M1U2N2Z5Z1IxQmtmUFZhQTh1aGdONFZN?oc=5,2026-08-13 05:37,台股 今日,positive,0.3,high,,"台股指數上漲503點，收盤突破46,000點關卡"
Google News,AI引爆擴產！廣達加碼投資，半導體獲利飆-財經焦點情報站 - CMoney投資網誌,https://news.google.com/rss/articles/CBMiggFBVV95cUxNT0VpNzdGTExsbDhSc05qdVg3ZFJ5Nng4YlJ5cHBpRGJ2MVh3TkM5eEpOblB6NDg1WFk3czdIRFJ2VEZfNHc5MkZ2QUstRnpxVi1aZU5GcF80OUlkd3BqdXVaZUlxREo1djFST1Z4bHozT09Jd1lTRk56TEZIa1A1aVVB?oc=5,2026-08-13 11:42,半導體 AI 台灣,positive,0.7,high,6166,AI需求爆增驅動廣達加碼投資，半導體獲利飆升
Google News,千人齊聚Synopsys Converge 大會 SNUG 與 Simulation World 兩大盛會攜手登場鏈結台灣關鍵產業生態系，驅動 AI 工程創新 - iThome,https://news.google.com/rss/articles/CBMiS0FVX3lxTFBvNDdGb3BRcXJPVzg0dlc2eDFsQ1FyMkxPYTlkOU1Rb1BpU0J6cUc4RWJyUUozMm5Eem03Wmw0TVNLQ2R0NWVrV094TQ?oc=5,2026-08-13 02:16,半導體 AI 台灣,neutral,0.1,low,,產業會議展示生態系發展，屬例行業界交流訊息
Google News,AI算力與光通訊需求狂飆 半導體長牛 - 財經新聞 - PChome Online 新聞 - PChome Online 新聞,https://news.google.com/rss/articles/CBMihgFBVV95cUxQU3VrckhaUWR6c1hUMEFVLVBjOTBtUWp3MVN5bXg3Wm1NQ0RadXBKaWpZenl3aUhYYzlHZ2c0cWJBcnZld2o5Zjg2NE9ZdjhWZW0tR2FqREx5Um82OHFkT3hER2dVTlVPSHZzWm1nZWZMYjdlcUR1VkNfTVF4VlJqbDBQbEZvQQ?oc=5,2026-08-13 13:41,半導體 AI 台灣,positive,0.7,high,,AI算力與光通訊需求狂飆，驅動半導體產業長期成長
Google News,"盤中觀察：AI硬體與半導體強勢引爆 亞股強攻：台股衝破46,000點、日韓雙雙狂飆 - 蕃新聞",https://news.google.com/rss/articles/CBMiUkFVX3lxTE54eUFscXp1T3R4TWRQZVAzbXhFdWtpV3JqYUNha1ozUUoya0lOSDN2SGhVdTByc1NUMG9JdWxMUGp4eEl5YW43cHdHeTl0SHFnZWc?oc=5,2026-08-13 04:26,半導體 AI 台灣,positive,0.6,high,,"AI硬體與半導體強勢引爆亞股，台股突破46,000點"
Google News,外資擴大買超757億元 狂掃4檔主動式ETF逾19萬張 再追買2檔記憶體股 - news.cnyes.com,https://news.google.com/rss/articles/CBMiT0FVX3lxTFAwVTJtYy1DSWFPcjU1elZtYThNTDdHTk9LeUZxdldTSk5nYUgxNWZBTDhHQ0JPLUZRRmo4V1o2RU9UcGJicnAyQ2t3ODY3WFU?oc=5,2026-08-13 11:45,台股 法人 外資,positive,0.7,high,,外資擴大買超757億元，加碼主動式ETF與記憶體股
Google News,台股驚驚漲收高503點！ 網見外資動作傻眼：感覺不出來啊 - 東森新聞,https://news.google.com/rss/articles/CBMiV0FVX3lxTE5CRHFOdEhBU0pDZkZEVThVZUxWNGxiWTB1XzdON3dVU3d3YUhjcTV4dTU1bkJEZFhTUFdZS1FkYkdycTAyQVkyYng4SHA0MU9pcVh0aVBCdw?oc=5,2026-08-13 07:50,台股 法人 外資,positive,0.4,medium,,台股漲503點，外資持續買超但市場信心仍需觀察
Google News,三大法人買超台股907.56億元 - 經濟日報,https://news.google.com/rss/articles/CBMie0FVX3lxTE9IR2VYSWN2VEdJYUhaVXJrVW9PLVZPeGpFUzU2V3pST3R3SG9VTF81dkcxRGN1dExDeHpVTUx6QnZGU3VGMFR2N1FXSllyX3FJT0t1QzlHOEtQa0NPVmZOS3loUmlOZU9Ta2RQaXJ3MWFReW9BWEZiRDZNVdIBX0FVX3lxTE9ZVWRnT1V5b2xjQ1VCMWJlazJoUDZpWGE5MU1zbFMwYk5EUEZBMGRyN19DUURiekQ4ZFBGWkE5YU9LWjFpdXZDaG9YaDlCY0drUHptMExXUVRUVl9aTF9Z?oc=5,2026-08-13 07:31,台股 法人 外資,positive,0.6,high,,三大法人聯手買超907億元，資金面強勁
Google News,外資連4買！台股拱上46K　加碼力積電、調節鴻海 - ETtoday財經雲,https://news.google.com/rss/articles/CBMiUkFVX3lxTE56YTRmUG5oNWRKZEtER1JIYlpvOEJVMVNzaU82ZzI5TjVhMDIzZmRDc0F3M3kxaVdjbXo1VENKbnRTQzMxUlRqcmZCSGg0NV9hSUHSAVBBVV95cUxNcjhzRXNkR0ZiNW14LVNQT2NKNmJkcF9LM2R5QzUtejZYVHVpaU9neXYxcm1hMmU4dHB2SDlmdHY0TUZzRkRUckNNT3paUkZCeQ?oc=5,2026-08-13 10:15,台股 法人 外資,positive,0.7,high,"2498,2317",外資連4買加碼力積電，調節鴻海配置
Google News,台股成交量站回兆元 外資加碼756億、三大法人聯手買超907.56億元 - news.cnyes.com,https://news.google.com/rss/articles/CBMiT0FVX3lxTE1nbFFrMS1XdHR2aHlDQVNacWprdU1GMzRXazZFc1oyYmd4RTlRYU1GN2YtSkVSdDZJaG9BR1MzeUpMcEdPLWhjN3NrYmRQVzA?oc=5,2026-08-13 07:03,台股 法人 外資,positive,0.6,high,,成交量站回兆元，外資三大法人聯手買超907億元
Google News,"MSCI三升台股權重 法人估將為台股帶來2,500億元的資金活水 - UDN",https://news.google.com/rss/articles/CBMiUEFVX3lxTE12LXQwOVpVSVU5X0FyaEE4UE5WcVFpcmF2OTNVTE1FMUY3Z3c5RmNITXo2bGZhaW1VVkNPeFpvU0tSY1RGYmx1eHpsV1J5OU560gFWQVVfeXFMT3VnQ1hLREtnaUc3dkN2UFBkcllzV3V4Y0tiRHZ1MXVQZVpydFNEZGFzNjZTb0lkeTdURUxRSFd6aEMtM1hHV2ZkbmN3MTh3TDRucGYxeGc?oc=5,2026-08-13 10:13,台股 法人 外資,positive,0.8,high,,"MSCI連三升台股權重，預期帶來2,500億元資金活水"
Google News,台股成交量站回兆元 外資加碼756億、三大法人聯手買超907.56億元 - Yahoo股市,https://news.google.com/rss/articles/CBMiigNBVV95cUxQb0JVRkJZUWVZaTA3ZnloT2VFTDRTREtyT28xelJaMlo5X0ctNzl3aGpuN1VuU0JtWFpCcTNuMkhRa3Q5Tk1oc2RiSkFCWWlMdE9ub2UxQnhZV3ZMZllqZW41ZnlnRXF0Zk1NSS1wWVNFeGZ1Z1RsM3d3M2NfUXpaTnhuNC10WnlXRHd0NnRCVk1PM0dmU2ZmYU5laUc2Q2Qyc2lIT2c3N3AzT2JjbGxvQTlvWnRuWTBLNHJyNDRYdnRHUmtnc090cGg1cWNhbzFLNjh4cmN0dU9KYjRmZkFDUkp3MXlMV3JwLUgtRlhWeV9xVjI0UFQ2eHhzOGVHQkw1bWdJVVJsWUw5dHlJcjkxQ1g0cWRVOEh2bTBGQ3NCZXMyd1V6QUJscWd1aldnS1hESmZ5eDBSeXktYTNMRWc4NE40UWpfYzUwWl9xcWtvdmxmRnREc2hUaFNGamFBT2VlUVhiR3ZKXzMtR05laGhSTE9VeGhYSGg0eVpVQXBDcy1uNFFfMjNXZzlB?oc=5,2026-08-13 07:03,台股 法人 外資,positive,0.6,high,,成交量站回兆元，法人聯手買超907億元
Google News,【台股盤前】標普再創歷史新高！台指夜盤拉364點 台股攻勢還沒完 - 三立新聞,https://news.google.com/rss/articles/CBMiS0FVX3lxTFBIZ1BITmpqV0RBbG5ua0dZLVVLdWN1Z0dDa0hoaVlpMTRYN1Q3a0lydU13ZE93Vm9yRXV6MHZxQ0UyZTJRRzhrTTVkZw?oc=5,2026-08-13 23:14,台股 今日,positive,0.5,high,,標普創歷史新高帶動台指夜盤上漲364點
Google News,AI股強勢反彈！台股大漲592點衝上46110點 | NOWNEWS今日新聞 - LINE TODAY,https://news.google.com/rss/articles/CBMiVkFVX3lxTE05ay1Pak9lZUZzR0FsSlpLcjE4Q0JLRVdFd2VIRlpHQUR5Ym1TcXM5X0htNHpDUDNsV2pNMkFLS1JKMmZtZHhnT1A4RzN6bWtrQjBkMjZ3?oc=5,2026-08-13 02:33,台股 今日,positive,0.7,high,,AI股強勢反彈帶動大盤大幅上揚592點至46110點
Google News,主動式台股ETF人氣歸隊 這9檔漲幅超過1成 | NOWNEWS今日新聞 - LINE TODAY,https://news.google.com/rss/articles/CBMiVkFVX3lxTE81czgwdGJDZ3B4c1FFbTE4Ny1kN3NMQlFyLWVGQnpqUVdEZjlRWnhTS2hqd2NfOEplRUFxdmp4SDFhb21PRW00cmh3MDhGMWF0VHJNMk9n?oc=5,2026-08-13 02:37,台股 今日,positive,0.4,medium,,主動式台股ETF表現亮眼，9檔漲幅超過1成
Google News,台股成交量站回兆元 外資加碼756億、三大法人聯手買超907.56億元｜新聞快訊｜豐雲學堂 - sinotrade.com.tw,https://news.google.com/rss/articles/CBMidkFVX3lxTE83YnlDSW9MTkpyekRsUl9ZQnk0eDYtYmlXS1VISjd3Yng1Q0xTQU1LZ1U4T0Z3M2hPbWE0UmJlZGpma3ZWT3dfODdqb3RlYnZEN3lCV0d2emoyeDBpU2x0TEVTTHlERTZSWlNSZnJOUWNCQ244ZGc?oc=5,2026-08-13 07:03,台股 法人 外資,positive,0.8,high,,台股成交量回升至兆元，外資加碼756億、三大法人買超907.56億元
Google News,外資買超756.95億元 大買新科MSCI成分股、買超南亞科4.2萬張 - UDN,https://news.google.com/rss/articles/CBMiUEFVX3lxTFBiRW1aZWhuYUJDb2hXeEw2em1pR0ZkU2R6S2ljOXJLNkM2NDNfdWlPNXpGaG1oa004TV9KZVVGdWtHRVJHU2RhUzZLdzR4MWNo0gFWQVVfeXFMTlZmM2VLMXZKUkZFQ1lFdU1BS18ySy12SXpJcEhiOV9VbVpGM2k2QndhdVo3OTltVXpyVkdWdGhwSXBVX0R2dkJ6WmIyS1FuTlpwenFLSVE?oc=5,2026-08-13 09:36,台股 法人 外資,positive,0.7,high,2408,外資加碼756.95億元買超，南亞科為重點布局標的
Google News,台股成交量站回兆元 外資加碼756億、三大法人聯手買超907.56億元 - 優分析UAnalyze,https://news.google.com/rss/articles/CBMiVkFVX3lxTE4yaXd3TEd2MFI2LTd4dzR6U1ZCOGZCOVF0MkFGb2M2X2QtVjQ2ZzBfaXpxU2hLbVNyMTVTSnNaRWpINl9NMWhsQkhuT2NSaW1YaGxjMWN3?oc=5,2026-08-13 09:06,台股 法人 外資,positive,0.8,high,,成交量回升至兆元，三大法人聯手買超907.56億元
